,AGE,SEX,DRINKING,DRUGS,ALC_DET,ALC_STATUS,DRUG_DET,DSTATUS,INJ_SEV,PER_TYP,DAY_WEEK,HOUR_x,WEATHER,LGT_COND,STATE_x
45026,60,1,0,0,9,0,8,0,4,1,6,13,10,1,28
45027,40,1,0,0,9,0,8,0,0,1,6,13,10,1,28
45028,29,1,1,0,1,2,8,2,3,1,6,19,2,2,28
45029,58,1,0,0,9,0,8,0,3,1,6,19,2,2,28
45030,80,1,8,8,9,2,8,0,4,2,6,19,2,2,28
45031,46,1,0,0,9,0,8,0,4,1,1,0,1,2,28
45032,22,2,0,0,9,0,8,0,4,1,3,11,2,1,28
45033,68,2,0,0,9,0,8,0,4,1,4,12,10,1,28
45034,56,2,0,0,9,0,8,0,0,1,4,12,10,1,28
45035,59,1,0,0,9,0,8,0,2,1,5,15,1,1,28
45036,30,1,0,0,9,0,8,0,4,1,5,15,1,1,28
45037,19,1,8,8,9,0,8,0,3,2,5,15,1,1,28
45038,48,2,0,0,9,0,8,0,4,5,5,19,1,2,28
45039,64,2,0,0,9,0,8,0,0,1,5,19,1,2,28
45040,18,1,0,1,9,0,8,8,0,1,6,7,5,1,28
45041,27,2,0,0,9,0,8,0,4,1,6,7,5,1,28
45042,7,2,8,8,9,0,8,0,3,2,6,7,5,1,28
45043,40,1,0,0,9,0,8,0,4,1,6,8,1,1,28
45044,60,1,0,0,9,0,8,0,0,1,7,14,1,1,28
45045,35,1,0,0,9,2,8,0,4,1,7,14,1,1,28
45046,80,1,0,0,9,0,8,0,4,1,7,14,1,1,28
45047,50,1,8,8,9,2,8,0,4,1,1,3,98,6,28
45048,21,1,1,0,9,0,8,0,4,1,3,0,1,2,28
45049,39,1,9,9,9,2,8,2,4,5,4,19,1,2,28
45050,52,1,0,0,9,0,8,0,0,1,4,19,1,2,28
45051,45,2,8,8,9,0,8,0,0,2,4,19,1,2,28
45052,38,2,0,0,9,0,8,0,4,1,5,9,2,1,28
45053,47,1,1,0,9,2,8,2,4,1,5,20,2,2,28
45054,20,1,1,1,9,2,8,0,2,1,6,0,2,2,28
45055,22,2,8,8,9,2,8,0,4,2,6,0,2,2,28
45056,17,1,8,8,9,0,8,0,3,2,6,0,2,2,28
45057,15,2,8,8,9,0,8,0,3,2,6,0,2,2,28
45058,17,1,8,8,9,0,8,0,3,2,6,0,2,2,28
45059,33,1,0,0,9,0,8,0,4,1,7,15,1,1,28
45060,54,1,1,9,9,2,8,0,4,5,1,2,1,2,28
45061,54,1,0,0,9,0,8,0,0,1,1,2,1,2,28
45062,42,2,0,0,9,0,8,0,4,1,4,7,2,1,28
45063,28,2,0,0,9,0,8,0,4,1,4,18,1,2,28
45064,52,2,0,0,9,0,8,0,4,1,5,14,1,1,28
45065,68,2,0,0,9,0,8,0,0,1,5,14,1,1,28
45066,24,1,1,0,9,2,8,2,4,1,6,20,1,3,28
45067,18,1,0,0,9,0,8,0,0,1,2,7,10,1,28
45068,42,2,0,0,9,0,8,0,4,1,2,7,10,1,28
45069,13,1,8,8,9,0,8,0,1,2,2,7,10,1,28
45070,20,1,0,0,9,0,8,0,4,1,7,1,1,2,28
45071,32,1,1,0,9,0,8,0,4,1,7,21,1,2,28
45072,23,2,0,0,9,0,8,0,3,1,1,22,1,2,28
45073,24,2,8,8,9,0,8,0,3,2,1,22,1,2,28
45074,10,2,8,8,9,0,8,0,3,2,1,22,1,2,28
45075,3,1,8,8,9,0,8,0,3,2,1,22,1,2,28
45076,6,2,8,8,9,8,8,8,4,2,1,22,1,2,28
45077,35,2,0,0,9,0,8,0,4,1,1,22,1,2,28
45078,25,1,0,0,9,0,8,0,4,1,2,6,99,9,28
45079,18,1,0,0,9,0,8,0,0,1,2,10,1,1,28
45080,21,1,8,8,9,0,8,0,2,2,2,10,1,1,28
45081,19,1,8,8,9,0,8,0,0,2,2,10,1,1,28
45082,47,2,0,0,9,0,8,0,2,1,2,10,1,1,28
45083,82,2,8,8,9,0,8,0,4,2,2,10,1,1,28
45084,39,1,8,8,9,2,8,2,3,1,2,21,1,2,28
45085,43,1,0,0,9,0,8,0,4,1,2,21,1,2,28
45086,27,2,0,0,9,0,8,0,4,1,3,6,2,1,28
45087,60,1,0,0,9,0,8,0,4,1,3,21,2,2,28
45088,38,1,1,0,9,2,8,0,4,1,3,21,2,2,28
45089,35,1,9,9,9,0,8,0,4,5,4,18,1,2,28
45090,27,1,0,0,9,0,8,0,0,1,4,18,1,2,28
45091,51,1,1,0,9,0,8,0,4,1,4,20,2,2,28
45092,62,1,0,1,9,9,8,9,4,1,5,2,2,2,28
45093,53,1,9,9,9,0,8,0,4,5,5,3,2,2,28
45094,999,9,9,9,9,0,8,0,9,1,5,3,2,2,28
45095,29,1,0,0,9,0,8,0,0,1,5,17,2,1,28
45096,19,1,0,0,9,0,8,0,4,1,5,17,2,1,28
45097,69,1,0,0,9,0,8,0,4,1,5,22,10,2,28
45098,69,1,8,8,9,0,8,0,4,2,5,22,10,2,28
45099,38,1,1,0,9,0,8,0,4,1,6,0,1,2,28
45100,19,1,0,0,9,0,8,0,0,1,6,23,1,2,28
45101,19,1,0,0,9,0,8,0,4,1,6,23,1,2,28
45102,17,1,8,8,9,0,8,0,3,2,6,23,1,2,28
45103,17,1,0,0,9,0,8,0,4,1,6,23,1,2,28
45104,39,1,1,1,9,0,8,0,4,1,1,19,1,2,28
45105,61,1,0,0,9,0,8,0,3,1,2,9,2,1,28
45106,33,2,0,0,9,0,8,0,4,1,2,9,2,1,28
45107,28,1,0,0,9,0,8,0,2,1,3,17,1,1,28
45108,89,2,0,0,9,0,8,0,4,1,3,17,1,1,28
45109,45,2,0,0,9,0,8,0,4,1,4,6,10,4,28
45110,22,1,0,0,9,0,8,0,4,1,4,6,10,4,28
45111,26,1,0,0,9,0,8,0,0,1,4,20,10,2,28
45112,20,2,8,8,9,0,8,0,4,2,4,20,10,2,28
45113,26,1,8,8,9,0,8,0,2,2,4,20,10,2,28
45114,26,2,8,8,9,0,8,0,0,2,4,20,10,2,28
45115,26,1,0,0,9,0,8,0,4,1,5,21,1,2,28
45116,24,1,8,8,9,0,8,0,3,2,5,21,1,2,28
45117,32,1,0,0,9,0,8,0,4,1,6,18,1,3,28
45118,22,1,0,0,9,0,8,0,2,1,6,18,1,3,28
45119,46,1,1,9,9,0,8,0,4,5,6,20,1,3,28
45120,21,1,0,0,9,0,8,0,0,1,6,20,1,3,28
45121,16,1,0,0,9,0,8,0,3,1,1,5,2,2,28
45122,16,1,8,8,9,0,8,0,4,2,1,5,2,2,28
45123,18,1,8,8,9,0,8,0,3,2,1,5,2,2,28
45124,25,1,0,0,9,0,8,0,2,1,1,5,2,2,28
45125,31,1,8,8,9,0,8,0,2,2,1,5,2,2,28
45126,31,1,8,8,9,0,8,0,2,2,1,5,2,2,28
45127,22,1,0,0,9,0,8,0,3,1,1,5,2,2,28
45128,27,1,8,8,9,0,8,0,3,2,1,5,2,2,28
45129,33,2,8,8,9,0,8,0,4,2,1,5,2,2,28
45130,83,1,0,0,9,0,8,0,4,5,3,7,10,1,28
45131,42,1,0,0,9,0,8,0,0,1,3,7,10,1,28
45132,76,1,0,0,9,0,8,0,4,1,3,10,10,1,28
45133,38,1,0,0,9,0,8,0,0,1,3,10,10,1,28
45134,34,1,0,0,9,0,8,0,1,1,3,13,10,1,28
45135,45,1,0,0,9,0,8,0,4,1,3,13,10,1,28
45136,53,1,9,9,9,2,8,2,4,5,4,21,1,2,28
45137,24,1,0,0,9,0,8,0,0,1,4,21,1,2,28
45138,47,1,0,0,9,0,8,0,0,1,5,5,2,2,28
45139,25,1,8,8,9,0,8,0,0,2,5,5,2,2,28
45140,23,1,8,8,9,0,8,0,0,2,5,5,2,2,28
45141,22,1,0,0,9,0,8,0,4,1,5,5,2,2,28
45142,31,1,0,0,9,0,8,0,4,1,5,18,10,2,28
45143,65,2,0,0,9,0,8,0,4,1,6,3,1,2,28
45144,23,1,9,9,9,0,8,0,4,5,7,3,1,3,28
45145,53,2,0,0,9,0,8,0,1,1,7,3,1,3,28
45146,55,2,8,8,9,0,8,0,0,2,7,3,1,3,28
45147,35,2,1,0,9,2,8,2,4,1,1,4,1,2,28
45148,48,2,0,0,9,0,8,0,2,1,1,21,1,2,28
45149,52,2,8,8,9,0,8,0,0,2,1,21,1,2,28
45150,44,1,0,0,9,9,8,9,4,1,1,21,1,2,28
45151,64,1,0,0,9,0,8,0,4,1,2,10,2,1,28
45152,27,1,0,0,9,0,8,0,4,1,3,6,10,1,28
45153,19,2,0,0,9,0,8,0,1,1,3,20,1,3,28
45154,84,1,0,0,9,0,8,0,4,1,3,20,1,3,28
45155,18,1,1,1,9,2,8,2,1,1,4,8,1,1,28
45156,19,1,8,8,9,2,8,2,4,2,4,8,1,1,28
45157,19,1,8,8,9,0,8,0,3,2,4,8,1,1,28
45158,50,1,0,0,9,0,8,0,4,1,4,14,10,1,28
45159,33,1,0,0,9,0,8,0,4,1,6,22,1,2,28
45160,39,1,0,0,9,0,8,0,1,1,6,13,1,1,28
45161,53,1,1,1,9,2,8,2,1,1,6,13,1,1,28
45162,65,1,8,8,9,0,8,0,4,2,6,13,1,1,28
45163,66,1,0,0,9,0,8,0,4,5,1,20,1,2,28
45164,60,1,0,0,9,0,8,0,0,1,1,20,1,2,28
45165,53,2,8,8,9,0,8,0,0,2,1,20,1,2,28
45166,71,1,0,0,9,0,8,0,4,5,2,4,10,2,28
45167,54,2,0,0,9,0,8,0,0,1,2,4,10,2,28
45168,53,1,0,0,9,0,8,0,2,1,3,10,10,1,28
45169,71,2,8,8,9,0,8,0,4,2,3,10,10,1,28
45170,38,2,8,8,9,0,8,0,3,2,3,10,10,1,28
45171,34,2,0,0,9,0,8,0,1,1,5,4,2,3,28
45172,39,1,0,0,9,0,8,0,1,1,5,4,2,3,28
45173,64,1,0,0,9,0,8,0,4,1,5,4,2,3,28
45174,60,1,0,0,9,0,8,0,0,1,5,4,2,3,28
45175,29,2,0,0,9,0,8,0,4,1,5,9,2,1,28
45176,26,1,1,0,9,2,8,0,4,1,7,8,1,1,28
45177,2,1,0,0,9,0,8,0,4,5,7,13,1,1,28
45178,37,2,0,0,9,0,8,0,0,1,7,13,1,1,28
45179,8,1,8,8,9,0,8,0,0,2,7,13,1,1,28
45180,48,2,9,9,9,2,8,0,4,5,7,19,1,3,28
45181,56,2,1,0,9,2,8,2,2,1,7,19,1,3,28
45182,52,2,8,8,9,0,8,0,0,2,7,19,1,3,28
45183,15,2,8,8,9,0,8,0,0,2,7,19,1,3,28
45184,49,2,8,8,9,0,8,0,0,2,7,19,1,3,28
45185,26,1,9,9,9,0,8,0,4,5,1,5,1,3,28
45186,41,1,0,0,9,0,8,0,2,1,1,5,1,3,28
45187,48,1,0,0,9,0,8,0,2,1,1,14,1,1,28
45188,46,2,8,8,9,0,8,0,4,2,1,14,1,1,28
45189,54,1,0,0,9,0,8,0,0,1,2,5,1,2,28
45190,36,1,8,8,9,0,8,0,4,2,2,5,1,2,28
45191,24,2,0,0,9,0,8,0,4,1,2,16,1,1,28
45192,54,1,0,0,9,0,8,0,0,1,2,16,1,1,28
45193,36,2,0,0,9,0,8,0,3,1,4,21,1,3,28
45194,70,1,0,0,9,0,8,0,4,1,4,21,1,3,28
45195,44,2,0,0,9,0,8,0,3,1,5,12,1,1,28
45196,70,1,8,8,9,0,8,0,3,2,5,12,1,1,28
45197,73,2,8,8,9,0,8,0,4,2,5,12,1,1,28
45198,8,2,8,8,9,0,8,0,3,2,5,12,1,1,28
45199,3,2,8,8,9,0,8,0,3,2,5,12,1,1,28
45200,67,1,0,0,9,0,8,0,3,1,5,12,1,1,28
45201,65,1,1,0,9,2,8,0,4,1,5,20,1,2,28
45202,35,1,0,0,9,0,8,0,4,1,5,23,10,2,28
45203,28,2,0,0,9,0,8,0,4,1,6,2,1,2,28
45204,60,1,0,0,9,2,8,2,4,1,7,16,1,1,28
45205,86,1,0,0,9,0,8,0,4,1,2,20,1,2,28
45206,23,2,0,1,9,0,8,0,4,1,2,20,1,2,28
45207,27,2,0,0,9,0,8,0,4,1,4,0,1,2,28
45208,21,1,0,0,9,0,8,0,1,1,4,17,1,1,28
45209,74,2,0,0,9,0,8,0,4,1,4,17,1,1,28
45210,25,1,0,0,9,0,8,0,4,1,4,17,1,1,28
45211,29,2,0,0,9,0,8,0,0,1,4,17,1,1,28
45212,15,1,8,8,9,0,8,0,0,2,4,17,1,1,28
45213,67,2,0,0,9,0,8,0,4,1,5,9,1,1,28
45214,27,1,0,0,9,0,8,0,0,1,5,9,1,1,28
45215,64,1,0,0,9,0,8,0,4,1,6,13,2,1,28
45216,60,1,0,0,9,0,8,0,2,1,6,13,2,1,28
45217,59,1,8,8,9,0,8,0,2,2,6,13,2,1,28
45218,58,1,0,0,9,0,8,0,0,1,6,13,2,1,28
45219,24,2,0,0,9,0,8,0,4,1,1,3,1,2,28
45220,20,2,8,8,9,0,8,8,4,2,1,3,1,2,28
45221,21,1,8,8,9,0,8,0,3,2,1,3,1,2,28
45222,60,2,0,0,9,0,8,0,4,1,1,6,1,2,28
45223,56,1,0,0,9,0,8,0,2,1,1,12,10,1,28
45224,48,2,8,8,9,0,8,0,4,2,1,12,10,1,28
45225,48,1,0,0,9,0,8,0,0,1,1,12,10,1,28
45226,30,1,0,0,9,0,8,0,4,1,1,18,10,1,28
45227,37,2,0,0,9,0,8,0,4,1,1,19,1,5,28
45228,35,2,8,8,9,0,8,0,4,2,1,19,1,5,28
45229,58,1,1,0,9,2,8,0,4,1,2,11,1,1,28
45230,34,2,0,0,9,0,8,0,1,1,2,11,1,1,28
45231,14,2,8,8,9,0,8,0,1,2,2,11,1,1,28
45232,10,2,8,8,9,0,8,0,1,2,2,11,1,1,28
45233,37,1,0,0,9,0,8,0,3,1,3,10,1,1,28
45234,59,2,0,0,9,2,8,0,4,1,3,10,1,1,28
45235,35,1,0,0,9,0,8,0,3,1,4,17,1,1,28
45236,53,1,0,0,9,0,8,0,4,1,4,17,1,1,28
45237,47,2,8,8,9,0,8,0,3,2,4,17,1,1,28
45238,71,2,0,0,9,0,8,0,0,1,5,13,1,1,28
45239,53,1,0,0,9,0,8,0,4,1,5,13,1,1,28
45240,16,1,0,0,9,0,8,0,4,1,6,1,1,2,28
45241,17,1,8,8,9,0,8,0,3,2,6,1,1,2,28
45242,16,1,8,8,9,0,8,0,3,2,6,1,1,2,28
45243,39,2,0,0,9,0,8,0,4,1,6,12,1,1,28
45244,10,2,8,8,9,0,8,0,2,2,6,12,1,1,28
45245,32,1,0,0,9,0,8,0,0,1,1,23,10,3,28
45246,43,1,0,0,9,0,8,0,4,1,1,23,10,3,28
45247,20,1,0,0,9,0,8,0,4,1,1,22,1,3,28
45248,46,1,0,0,9,0,8,9,4,1,3,7,2,1,28
45249,32,1,0,0,9,0,8,0,4,1,1,18,1,1,28
45250,22,1,0,0,9,0,8,0,0,1,1,18,1,1,28
45251,21,2,8,8,9,0,8,0,0,2,1,18,1,1,28
45252,35,1,0,0,9,0,8,0,0,1,1,18,1,1,28
45253,11,2,8,8,9,0,8,0,0,2,1,18,1,1,28
45254,60,2,0,0,9,0,8,0,4,1,4,20,1,6,28
45255,17,1,8,8,9,0,8,0,1,2,4,20,1,6,28
45256,68,1,0,0,9,0,8,0,1,1,4,20,1,6,28
45257,27,2,0,0,9,0,8,0,3,1,6,15,1,1,28
45258,32,2,8,8,9,0,8,0,3,2,6,15,1,1,28
45259,13,1,8,8,9,0,8,0,4,2,6,15,1,1,28
45260,2,2,8,8,9,0,8,0,3,2,6,15,1,1,28
45261,40,1,9,9,9,0,8,0,4,5,6,23,1,2,28
45262,47,2,0,0,9,0,8,0,0,1,6,23,1,2,28
45263,61,1,0,0,9,0,8,0,4,5,7,20,1,3,28
45264,32,1,0,0,9,0,8,0,0,1,7,20,1,3,28
45265,38,2,1,0,9,2,8,0,4,1,1,0,2,2,28
45266,24,1,0,0,9,0,8,0,4,1,1,7,1,4,28
45267,21,1,0,0,9,2,8,2,4,1,1,17,1,1,28
45268,18,2,8,8,9,0,8,0,4,2,1,17,1,1,28
45269,30,1,0,0,9,0,8,0,2,3,1,23,1,2,28
45270,29,2,8,8,9,0,8,0,0,3,1,23,1,2,28
45271,38,1,0,0,9,0,8,0,4,1,1,23,1,2,28
45272,72,1,0,0,9,0,8,0,4,1,2,16,1,1,28
45273,65,1,0,0,9,0,8,0,4,1,2,22,1,2,28
45274,23,1,0,0,9,0,8,0,2,1,3,17,1,1,28
45275,24,1,8,8,9,0,8,0,4,2,3,17,1,1,28
45276,29,1,0,0,9,0,8,0,4,1,4,16,1,1,28
45277,31,1,8,8,9,0,8,0,4,2,4,16,1,1,28
45278,67,2,0,0,9,0,8,0,2,1,4,22,1,2,28
45279,21,1,0,0,9,0,8,0,4,1,4,22,1,2,28
45280,41,2,1,0,9,0,8,0,3,1,6,20,10,2,28
45281,40,2,8,8,9,0,8,0,3,2,6,20,10,2,28
45282,35,2,8,8,9,2,8,0,4,2,6,20,10,2,28
45283,34,1,0,0,9,0,8,0,4,1,7,11,1,1,28
45284,38,1,0,0,9,0,8,0,2,1,7,11,1,1,28
45285,53,1,0,0,9,0,8,0,4,1,1,0,1,2,28
45286,18,1,0,0,9,0,8,0,2,1,2,4,10,2,28
45287,18,1,8,8,9,0,8,0,4,2,2,4,10,2,28
45288,57,1,9,9,9,0,8,0,4,5,2,4,1,2,28
45289,999,9,9,9,9,0,8,0,9,1,2,4,1,2,28
45290,26,1,0,0,9,0,8,0,4,1,3,2,99,9,28
45291,60,1,0,0,9,0,8,0,4,1,3,6,1,4,28
45292,17,1,0,0,9,0,8,0,4,1,4,12,1,1,28
45293,19,2,8,8,9,0,8,0,3,2,4,12,1,1,28
45294,36,1,0,0,9,0,8,0,4,1,7,16,1,1,28
45295,50,1,0,0,9,0,8,0,4,1,7,16,1,1,28
45296,27,2,0,0,9,0,8,0,4,1,1,2,1,3,28
45297,40,1,8,8,9,0,8,0,4,2,1,2,1,3,28
45298,58,2,0,0,9,0,8,0,4,5,2,10,1,1,28
45299,75,1,0,0,9,0,8,0,0,1,2,10,1,1,28
45300,40,1,8,8,9,0,8,0,0,2,2,10,1,1,28
45301,47,2,0,0,9,0,8,0,4,1,2,12,1,1,28
45302,10,1,0,0,9,0,8,0,4,1,1,19,1,1,28
45303,29,1,8,8,9,0,8,0,3,2,1,19,1,1,28
45304,21,2,0,0,9,2,8,0,2,1,1,19,1,1,28
45305,998,8,8,8,9,0,8,0,0,2,1,19,1,1,28
45306,2,1,8,8,9,0,8,0,0,2,1,19,1,1,28
45307,16,2,0,0,9,0,8,0,3,1,2,14,1,1,28
45308,6,1,8,8,9,0,8,0,4,2,2,14,1,1,28
45309,3,1,8,8,9,0,8,0,4,2,2,14,1,1,28
45310,57,1,0,0,9,0,8,0,4,1,3,5,1,4,28
45311,20,1,0,0,9,0,8,0,4,5,3,20,1,2,28
45312,30,1,0,0,9,0,8,0,0,1,3,20,1,2,28
45313,47,1,1,1,9,2,8,2,2,1,4,8,1,1,28
45314,51,2,8,8,9,2,8,2,4,2,4,8,1,1,28
45315,27,1,0,1,9,0,8,0,0,1,4,21,2,2,28
45316,26,1,8,8,9,0,8,0,4,2,4,21,2,2,28
45317,21,2,8,8,9,0,8,0,2,2,4,21,2,2,28
45318,0,1,8,8,9,0,8,0,1,2,4,21,2,2,28
45319,47,1,0,0,9,0,8,0,4,1,5,7,2,2,28
45320,69,1,8,8,9,0,8,0,4,2,5,7,2,2,28
45321,43,2,8,8,9,0,8,0,4,2,5,7,2,2,28
45322,51,1,1,1,9,0,8,0,2,1,5,13,1,1,28
45323,70,2,8,8,9,0,8,0,4,2,5,13,1,1,28
45324,62,1,0,0,9,0,8,0,4,1,7,14,1,1,28
45325,57,1,0,0,9,0,8,0,1,1,7,14,1,1,28
45326,44,1,0,0,9,2,8,2,4,1,7,18,10,1,28
45327,19,2,0,0,9,0,8,0,0,1,7,18,10,1,28
45328,46,1,1,0,9,2,8,2,1,1,1,18,1,1,28
45329,64,1,1,1,9,2,8,2,4,1,1,18,1,1,28
45330,34,1,0,0,9,0,8,0,0,1,3,20,1,2,28
45331,32,1,0,0,9,0,8,0,1,1,3,20,1,2,28
45332,24,1,8,8,9,0,8,0,3,2,3,20,1,2,28
45333,29,1,8,8,9,0,8,0,4,2,3,20,1,2,28
45334,49,1,1,0,9,0,8,0,4,1,4,13,10,1,28
45335,77,1,0,0,9,0,8,0,4,1,4,15,1,1,28
45336,34,1,0,0,9,0,8,0,0,1,4,16,10,1,28
45337,25,2,8,8,9,0,8,0,3,2,4,16,10,1,28
45338,5,1,8,8,9,0,8,0,3,2,4,16,10,1,28
45339,8,1,8,8,9,0,8,0,4,2,4,16,10,1,28
45340,36,1,0,0,9,0,8,0,0,1,4,16,10,1,28
45341,29,1,0,0,9,0,8,0,0,1,5,17,1,1,28
45342,66,1,1,0,9,2,8,0,4,1,5,17,1,1,28
45343,31,1,0,0,9,0,8,0,4,1,5,20,1,2,28
45344,47,1,0,0,9,0,8,0,2,1,5,22,1,2,28
45345,28,2,0,0,9,0,8,0,4,1,5,22,1,2,28
45346,37,2,0,0,9,0,8,0,2,1,5,22,1,2,28
45347,56,1,9,9,9,0,8,0,4,5,7,23,1,3,28
45348,42,2,0,0,9,0,8,0,0,1,7,23,1,3,28
45349,45,1,8,8,9,0,8,0,0,2,7,23,1,3,28
45350,22,1,0,0,9,0,8,0,0,1,6,5,1,1,28
45351,39,2,8,8,9,0,8,0,4,2,6,5,1,1,28
45352,20,1,1,1,9,2,8,2,3,1,1,2,1,2,28
45353,19,1,8,8,9,0,8,0,3,2,1,2,1,2,28
45354,20,1,8,8,9,0,8,0,4,2,1,2,1,2,28
45355,31,2,0,0,9,0,8,0,3,1,7,16,1,1,28
45356,999,2,8,8,9,0,8,0,2,2,7,16,1,1,28
45357,999,1,8,8,9,0,8,0,2,2,7,16,1,1,28
45358,999,1,8,8,9,0,8,0,2,2,7,16,1,1,28
45359,35,1,1,1,9,2,8,2,4,1,7,16,1,1,28
45360,67,1,0,0,9,0,8,0,4,1,1,20,1,5,28
45361,58,2,8,8,9,0,8,0,0,2,1,20,1,5,28
45362,22,1,0,0,9,2,8,0,4,1,6,6,1,1,28
45363,29,1,1,0,9,2,8,2,3,1,7,4,1,3,28
45364,22,2,8,8,9,2,8,2,4,2,7,4,1,3,28
45365,24,2,8,8,9,0,8,0,2,2,7,4,1,3,28
45366,27,1,8,8,9,0,8,0,2,2,7,4,1,3,28
45367,45,1,1,1,9,2,8,2,4,1,7,17,1,1,28
45368,32,1,8,8,9,0,8,0,3,2,7,17,1,1,28
45369,39,2,0,0,9,2,8,2,4,1,7,17,1,1,28
45370,20,2,8,8,9,0,8,0,3,2,7,17,1,1,28
45371,0,1,8,8,9,0,8,0,3,2,7,17,1,1,28
45372,41,1,1,1,9,2,8,2,4,5,7,20,1,2,28
45373,53,1,0,0,9,0,8,0,0,1,7,20,1,2,28
45374,11,2,0,0,9,0,8,0,4,6,7,21,1,2,28
45375,38,2,0,0,9,0,8,0,3,5,7,21,1,2,28
45376,27,1,9,9,9,0,8,0,0,1,7,21,1,2,28
45377,47,1,0,0,9,0,8,0,4,1,7,21,1,2,28
45378,28,1,0,0,9,0,8,0,2,1,7,22,1,2,28
45379,28,2,8,8,9,0,8,0,4,2,7,22,1,2,28
45380,21,1,0,0,9,0,8,0,0,1,7,22,1,2,28
45381,57,1,9,9,9,2,8,0,4,6,7,22,1,2,28
45382,26,1,0,1,9,0,8,0,2,1,7,22,1,2,28
45383,22,2,0,1,9,0,8,0,4,1,1,5,1,4,28
45384,40,1,1,0,9,2,8,0,4,1,1,15,1,1,28
45385,29,1,1,0,9,2,8,0,4,1,1,19,1,5,28
45386,47,1,0,0,9,0,8,0,4,1,3,16,1,1,28
45387,57,1,0,0,9,0,8,0,1,1,3,16,1,1,28
45388,53,2,8,8,9,0,8,0,1,2,3,16,1,1,28
45389,37,1,8,8,9,0,8,0,1,2,3,16,1,1,28
45390,57,2,0,0,9,0,8,0,3,1,4,8,1,1,28
45391,23,1,8,8,9,0,8,0,3,2,4,8,1,1,28
45392,20,1,8,8,9,0,8,0,2,2,4,8,1,1,28
45393,47,1,0,0,9,0,8,0,3,1,4,8,1,1,28
45394,47,1,8,8,9,0,8,0,4,2,4,8,1,1,28
45395,36,2,8,8,9,0,8,0,3,2,4,8,1,1,28
45396,52,1,0,0,9,0,8,0,4,1,4,9,1,1,28
45397,38,1,0,0,9,0,8,0,4,1,4,23,1,3,28
45398,33,1,8,8,9,0,8,0,3,2,4,23,1,3,28
45399,61,1,0,0,9,9,8,9,4,1,5,6,1,1,28
45400,38,1,0,0,9,0,8,0,4,1,5,21,1,2,28
45401,36,1,8,8,9,0,8,0,4,2,5,21,1,2,28
45402,41,1,0,0,9,0,8,0,2,1,1,3,1,2,28
45403,56,1,0,0,9,0,8,0,4,1,1,3,1,2,28
45404,39,2,0,0,9,0,8,0,4,1,4,18,1,1,28
45405,17,1,0,0,9,0,8,0,4,1,5,20,10,2,28
45406,21,1,8,8,9,0,8,0,3,2,5,20,10,2,28
45407,17,1,8,8,9,0,8,0,2,2,5,20,10,2,28
45408,26,2,0,0,9,0,8,0,4,1,6,12,1,1,28
45409,6,2,8,8,9,0,8,0,3,2,6,12,1,1,28
45410,0,1,8,8,9,0,8,0,3,2,6,12,1,1,28
45411,67,2,0,0,9,0,8,0,4,1,6,16,10,1,28
45412,54,1,8,8,9,0,8,0,3,2,6,16,10,1,28
45413,57,1,0,0,9,0,8,0,4,1,6,16,10,1,28
45414,54,1,1,0,9,0,8,0,4,1,6,18,1,1,28
45415,23,1,9,9,9,0,8,0,4,5,7,1,1,2,28
45416,43,2,0,0,9,0,8,0,0,1,7,1,1,2,28
45417,47,2,8,8,9,0,8,0,0,2,7,1,1,2,28
45418,48,1,1,0,9,2,8,2,4,1,7,17,1,1,28
45419,40,2,0,0,9,0,8,0,2,2,7,17,1,1,28
45420,35,1,0,0,9,0,8,0,4,1,1,10,10,1,28
45421,22,1,0,0,9,0,8,0,4,1,2,17,1,1,28
45422,27,1,0,0,9,0,8,0,0,1,2,17,1,1,28
45423,23,2,8,8,9,0,8,0,0,2,2,17,1,1,28
45424,7,1,8,8,9,0,8,0,0,2,2,17,1,1,28
45425,8,2,8,8,9,0,8,0,0,2,2,17,1,1,28
45426,0,2,8,8,9,0,8,0,0,2,2,17,1,1,28
45427,2,1,8,8,9,0,8,0,0,2,2,17,1,1,28
45428,49,2,0,0,9,0,8,0,3,1,4,15,1,1,28
45429,0,1,8,8,9,0,8,0,4,2,4,15,1,1,28
45430,35,1,0,0,9,0,8,0,1,1,4,19,1,5,28
45431,57,1,0,0,9,0,8,0,4,1,4,19,1,5,28
45432,25,1,0,0,9,0,8,0,3,1,4,23,1,3,28
45433,51,2,8,8,9,0,8,0,3,2,4,23,1,3,28
45434,27,2,8,8,9,0,8,0,1,2,4,23,1,3,28
45435,36,2,8,8,9,0,8,0,2,2,4,23,1,3,28
45436,24,2,0,0,9,0,8,0,3,1,4,23,1,3,28
45437,22,2,8,8,9,0,8,0,4,2,4,23,1,3,28
45438,26,2,8,8,9,0,8,0,3,2,4,23,1,3,28
45439,73,1,0,0,9,0,8,0,4,1,5,13,1,1,28
45440,37,1,0,0,9,0,8,0,4,1,6,2,1,3,28
45441,83,2,0,0,9,0,8,0,3,1,6,16,1,1,28
45442,86,1,8,8,9,0,8,0,4,2,6,16,1,1,28
45443,31,1,0,0,9,0,8,0,0,1,6,16,1,1,28
45444,68,1,0,0,9,0,8,0,3,1,7,9,10,1,28
45445,50,2,8,8,9,0,8,0,4,2,7,9,10,1,28
45446,16,2,8,8,9,0,8,0,3,2,7,9,10,1,28
